timestamp	metric	value
1589472098	errors.user.rps	0.0
1589472108	mqtt.publisher.qos2.pubrec.in.total	0
1589472108	logs.dropped.mailbox_overflow.rps	0.0
1589472098	logs.dropped.rate_limiter	0
1589472078	blocked.workers.rps	0.0
1589472078	mqtt.message.pub_to_sub.latency.qos1.max	5796
1589472098	mqtt.publisher.qos1.puback.waiting	1
1589472148	mqtt.message.pub_to_sub.latency.qos1.50	759.0
1589472098	workers.pool2.failed	0
1589472098	logs.written	53
1589472088	mqtt.consumer.current_total	10
1589472088	mqtt.message.published.total.rps	999.8222094372829
1589472088	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.95	8.0
1589472068	mqtt.connection.current_total	20
1589472088	mqtt.connection.reconnects.rps	0.0
1589472128	blocked.workers	0
1589472068	systemload.director_ping.mzb_director192_0	16
1589472098	mqtt.publisher.qos1.puback.latency.99	1130.0
1589472118	mqtt.message.pub_to_sub.latency.qos1.90	1030.0
1589472098	mqtt.connection.current_total.rps	0.0
1589472098	workers.pool1.started.rps	0.0
1589472108	mqtt.message.consumed.total	62151
1589472118	errors.user	0
